query_latitude,query_longitude,num_categories,name,distance,num_attributes
43.663376,-79.392125,2,adega-restaurante-toronto,971.7978657148357,0
43.663376,-79.392125,1,carisma-toronto,1952.5140780518577,1
43.663376,-79.392125,3,the-keg-steakhouse-bar-toronto-21,1205.1841182392654,1
43.663376,-79.392125,1,ramen-isshin-toronto,1424.1766783077599,1
43.663376,-79.392125,2,the-queen-and-beaver-public-house-toronto,967.9387489254217,1
43.663376,-79.392125,1,omai-restaurant-toronto,807.1254826352437,0
43.663376,-79.392125,2,sansotei-ramen-toronto-2,1034.1034721916426,1
43.663376,-79.392125,3,the-carbon-bar-toronto,1794.8503366009488,1
43.663376,-79.392125,1,mabu-generation-toronto,617.170443869924,0
43.663376,-79.392125,3,estiatorio-volos-toronto,1590.9449756345919,1
43.663376,-79.392125,1,blu-ristorante-toronto-5,1044.7677408353961,1
43.663376,-79.392125,2,gallery-grill-toronto,228.74693732552507,0
43.663376,-79.392125,3,hys-steakhouse-and-cocktail-bar-toronto-2,1643.4970777919966,1
43.663376,-79.392125,3,pearl-diver-toronto-2,1971.7378095486317,1
43.663376,-79.392125,1,dzo-viet-eatery-toronto,994.6616736341992,1
43.663376,-79.392125,3,hair-of-the-dog-toronto,1009.2080269835952,1
43.663376,-79.392125,3,holy-cow-japanese-steakhouse-toronto,1488.3456040323535,1
43.663376,-79.392125,2,manpuku-japanese-eatery-toronto,1082.140376583613,1
43.663376,-79.392125,3,si-lom-thai-bistro-toronto,925.8185815938673,1
43.663376,-79.392125,3,frescos-fish-and-chips-toronto,1303.9993576874128,1
43.663376,-79.392125,2,playa-cabana-toronto,1577.3939708904961,1
43.663376,-79.392125,2,tokyo-sushi-toronto-11,481.763337625937,1
43.663376,-79.392125,1,ristorante-sotto-sotto-toronto,1204.525024899283,1
43.663376,-79.392125,3,tinuno-toronto,1635.1059450342673,1
43.663376,-79.392125,3,planta-queen-entertainment-district-toronto,1438.6226101862653,1
43.663376,-79.392125,3,yuugi-izakaya-toronto,861.8941194015649,2
43.663376,-79.392125,3,blaze-pizza-toronto-7,1174.6055079056998,1
43.663376,-79.392125,2,hokkaido-ramen-santouka-toronto-2,1414.0356572671299,1
43.663376,-79.392125,2,opus-restaurant-toronto,766.4502765028352,0
43.651145,-79.423742,1,enoteca-sociale-toronto,226.43777136791925,0
43.651145,-79.423742,1,imanishi-japanese-kitchen-toronto,277.8068868376149,0
43.651145,-79.423742,3,la-banane-toronto,360.7548255683286,2
43.651145,-79.423742,1,le-baratin-toronto-5,920.5494473897618,1
43.651145,-79.423742,3,the-caledonian-toronto,352.7568614652829,0
43.651145,-79.423742,1,giulietta-toronto,409.44728125672606,1
43.651145,-79.423742,2,bar-isabel-toronto,456.1813304608058,0
43.651145,-79.423742,1,la-chingada-toronto,184.16516739575047,0
43.651145,-79.423742,2,mamakas-taverna-toronto,664.7465005098187,1
43.651145,-79.423742,1,antler-kitchen-and-bar-toronto,573.9775102175178,0
43.651145,-79.423742,2,imm-thai-kitchen-toronto-3,745.4215012647256,1
43.651145,-79.423742,2,chiado-toronto,340.6673618144817,0
43.651145,-79.423742,2,pizzeria-libretto-toronto,362.7297893133808,0
43.651145,-79.423742,1,jules-bistro-toronto-2,938.4890618280615,1
43.651145,-79.423742,2,bellwoods-brewery-toronto,529.7680031528427,0
43.651145,-79.423742,2,bar-poet-toronto-2,832.0160400126572,1
43.651145,-79.423742,3,zakkushi-on-queen-west-toronto-11,1533.8104785943192,2
43.651145,-79.423742,2,hanmoto-toronto,178.25470342634057,0
43.651145,-79.423742,3,the-opium-bar-toronto,286.25314901860304,0
43.651145,-79.423742,2,salt-wine-bar-toronto,355.5000501795112,1
43.651145,-79.423742,2,dailo-toronto,1230.4091732001543,0
43.651145,-79.423742,3,sugo-toronto,1687.4242057025704,0
43.651145,-79.423742,3,local-public-eatery-liberty-village-toronto,1515.1936902636685,1
43.651145,-79.423742,1,vos-restaurante-argentino-toronto,345.5430146752359,0
43.651145,-79.423742,2,foxley-bistro-and-bar-toronto,397.2713849487543,1
43.651145,-79.423742,1,ramen-isshin-toronto,1471.980116041721,1
43.651145,-79.423742,2,daldongnae-korean-bbq-christie-toronto-5,1604.2626067776655,1
43.651145,-79.423742,3,guu-izakaya-toronto-toronto,1189.0587286520704,1
43.651145,-79.423742,1,pho-tien-thanh-toronto,730.3423601275838,1
43.651145,-79.423742,1,korean-village-restaurant-toronto,1673.9108990449881,1
43.651145,-79.423742,3,smoque-n-bones-toronto,1208.3223487546466,2
43.651145,-79.423742,1,buk-chang-dong-soon-tofu-toronto-2,1494.428654356192,1
43.651145,-79.423742,2,la-bella-managua-toronto,1244.6140619918008,2
43.651145,-79.423742,1,pizzeria-badiali-toronto,563.1823870177512,0
43.651145,-79.423742,3,nuna-kitchen-and-bar-toronto,1223.734063787718,2
43.651145,-79.423742,2,the-lakeview-toronto,329.2016698358413,1
43.651145,-79.423742,1,yummy-korean-food-restaurant-toronto,1498.5554680148718,1
43.651145,-79.423742,2,union-toronto-3,679.8002830314952,1
43.651145,-79.423742,1,oyster-boy-toronto,1003.2092070324919,1
43.651145,-79.423742,1,get-well-toronto,243.42384174731149,0
43.651145,-79.423742,1,quetzal-toronto,1474.6450082346396,1
43.651145,-79.423742,1,beast-pizza-toronto-2,1645.2672220248276,1
43.651145,-79.423742,3,good-fork-toronto,790.9940363844928,1
43.651145,-79.423742,2,super-point-toronto,393.4595027458627,0
43.651145,-79.423742,3,bar-raval-toronto,1226.9185227083058,0
43.651145,-79.423742,2,taverniti-toronto,935.5634787081315,1
43.651145,-79.423742,3,the-painted-lady-toronto,320.5690176239572,1
43.651145,-79.423742,1,chiang-mai-toronto-2,1527.088953928641,0
43.651145,-79.423742,3,gia-toronto,189.12492306007096,1
43.651145,-79.423742,2,regina-pizzeria-and-trattoria-toronto,475.8291855553062,1
43.647259,-79.379878,2,king-taps-toronto,214.59035151224919,1
43.647259,-79.379878,1,richmond-station-toronto,459.92574574380217,1
43.647259,-79.379878,3,chotto-matte-toronto-6,135.08286402784972,1
43.647259,-79.379878,1,canoe-toronto-2,186.63889491984096,1
43.647259,-79.379878,3,library-bar-toronto-3,230.92082360875858,0
43.647259,-79.379878,2,cactus-club-cafe-toronto,327.7927022199318,1
43.647259,-79.379878,1,pai-northern-thai-kitchen-toronto-5,714.0332301759744,0
43.647259,-79.379878,3,beerbistro-toronto-3,347.7559397445097,2
43.647259,-79.379878,2,ki-modern-japanese-bar-toronto,101.82054010308869,0
43.647259,-79.379878,1,bymark-toronto,142.73616828103383,1
43.647259,-79.379878,2,jump-restaurant-toronto-3,162.69432008194212,1
43.647259,-79.379878,2,black-blue-toronto,311.95967009926886,1
43.647259,-79.379878,2,bosk-toronto,519.7001372430104,0
43.647259,-79.379878,3,earls-kitchen-bar-toronto,336.22851534335894,1
43.647259,-79.379878,3,joey-toronto-4,224.33826513480037,1
43.647259,-79.379878,1,the-rabbit-hole-toronto,293.0652184556766,1
43.647259,-79.379878,1,biffs-bistro-toronto,256.68650145916763,1
43.647259,-79.379878,2,byblos-toronto-2,664.1654410130784,0
43.647259,-79.379878,3,the-keg-steakhouse-bar-toronto-22,447.8789022596824,1
43.647259,-79.379878,3,reign-restaurant-bar-bakery-toronto-2,225.08745702919543,1
43.647259,-79.379878,1,cantina-mercatto-toronto,294.36814322684916,0
43.647259,-79.379878,1,carisma-toronto,466.77750883227014,1
43.647259,-79.379878,3,cafe-landwer-toronto-20,456.6230716901934,2
43.647259,-79.379878,2,mogouyan-hand-pulled-noodles-toronto,1007.912177692919,0
43.647259,-79.379878,2,kellys-landing-toronto,356.84815350473656,1
43.647259,-79.379878,2,alo-restaurant-toronto,1299.9399275816547,0
43.647259,-79.379878,1,ikkousha-ramen-toronto-4,788.4289938127646,1
43.647259,-79.379878,3,craft-beer-market-toronto,353.001560740542,1
43.647259,-79.379878,1,walrus-pub-and-beer-hall-toronto-2,35.988272121993106,1
43.647259,-79.379878,3,tellers-bar-and-lounge-toronto,233.5844464783501,1
43.647259,-79.379878,3,estiatorio-volos-toronto,506.96931396492465,1
43.647259,-79.379878,1,stratus-toronto,125.96269939564408,1
43.647259,-79.379878,3,hys-steakhouse-and-cocktail-bar-toronto-2,428.82727258376144,1
43.647259,-79.379878,3,aloette-toronto-3,1302.2384028735307,0
43.647259,-79.379878,3,cafe-landwer-front-toronto,275.5163395185792,2
43.647259,-79.379878,3,clockwork-champagne-and-cocktails-toronto,237.0266151398237,1
43.647259,-79.379878,3,the-loose-moose-toronto-2,391.3836917956637,1
43.647259,-79.379878,3,the-carbon-bar-toronto,769.6761203650898,1
43.647259,-79.379878,1,john-and-sons-oyster-house-toronto-2,395.38912985875817,1
43.647259,-79.379878,3,the-chase-toronto-11,425.1141174996973,1
43.647259,-79.379878,2,george-restaurant-toronto-3,813.2847537198419,1
43.647259,-79.379878,2,miku-toronto-2,699.6265120410334,1
43.647259,-79.379878,1,union-chicken-toronto-2,303.4197522486565,0
43.647259,-79.379878,1,jacobs-and-co-steakhouse-toronto,1474.9558086225352,1
43.647259,-79.379878,3,oliver-and-bonacini-café-grill-toronto-5,247.86444588735532,1
43.647259,-79.379878,1,oeb-breakfast-toronto-street-toronto,424.15877933631776,2
43.647259,-79.379878,2,katsuya-toronto-5,1416.473027442468,1
43.647259,-79.379878,1,chefs-hall-toronto,466.5073901654092,1
43.647259,-79.379878,1,amano-toronto,284.49092754800404,0
43.647259,-79.379878,1,barberians-steak-house-toronto,1165.4929468896494,1
43.6397,-79.44865,2,islas-filipino-bbq-and-bar-toronto,334.91767577545,1
43.6397,-79.44865,1,le-baratin-toronto-5,1581.343339551882,1
43.6397,-79.44865,1,café-polonez-toronto-2,604.130888020184,1
43.6397,-79.44865,1,antler-kitchen-and-bar-toronto,1830.5009210703536,0
43.6397,-79.44865,3,guu-izakaya-toronto-toronto,1433.4160266241124,1
43.6397,-79.44865,2,sake-sushi-toronto-2,161.2331954012292,0
43.6397,-79.44865,2,barque-smokehouse-toronto,927.5569915308575,1
43.6397,-79.44865,3,easy-breakfast-toronto,259.40720290188955,1
43.6397,-79.44865,3,nuna-kitchen-and-bar-toronto,1420.202509156529,2
43.6397,-79.44865,3,local-kitchen-and-winebar-toronto,294.2408404426405,1
43.6397,-79.44865,1,the-shameful-tiki-room-toronto,1250.2353065366592,2
43.6397,-79.44865,3,good-fork-toronto,1668.354249807071,1
43.6397,-79.44865,1,takht-e-tavoos-toronto,1898.248953365265,1
43.6397,-79.44865,3,garleek-kitchen-toronto,848.0475619025135,1
43.6397,-79.44865,1,paddler-toronto,286.30486254967093,1
43.6397,-79.44865,2,pizzeria-defina-toronto-2,1007.0795519395967,0
43.6397,-79.44865,1,tdotjerk-toronto,152.6043377214339,0
43.6397,-79.44865,3,shangrila-tibetan-and-asian-cuisine-toronto-2,571.8551355492247,1
43.6397,-79.44865,2,dil-se-indian-restaurant-and-bar-toronto,1071.0948092665585,1
43.6397,-79.44865,2,burrito-boyz-toronto-9,229.48512201382422,0
43.6397,-79.44865,3,the-federal-toronto,1856.6247157727314,0
43.6397,-79.44865,1,thai-home-toronto,396.1458717819003,1
43.6397,-79.44865,2,lambretta-pizzeria-and-wine-bar-toronto,257.8375380788683,1
43.6397,-79.44865,2,gyro-bar-toronto-2,254.05520718318468,1
43.6397,-79.44865,1,gus-tacos-toronto-2,485.1776791480191,1
43.6397,-79.44865,3,the-ace-toronto,714.2287014905585,1
43.6397,-79.44865,1,the-commoner-toronto,1362.0336258842322,0
43.6397,-79.44865,2,the-momo-house-toronto-2,1104.3234129691614,0
43.6397,-79.44865,1,logas-corner-toronto,1025.592789911967,0
43.6397,-79.44865,3,skyline-restaurant-toronto-3,1094.277617158231,0
43.6397,-79.44865,1,la-cubana-toronto,1256.7883859591846,0
43.6397,-79.44865,1,kami-sushi-toronto,474.22648332258547,1
43.6397,-79.44865,2,himalayan-kitchen-toronto,786.998714887199,1
43.6397,-79.44865,1,alis-west-indian-roti-shop-toronto,1029.7925481145132,1
43.6397,-79.44865,3,the-whole-plate-toronto,243.2461116346025,1
43.6397,-79.44865,3,viaggio-toronto,1375.7613677817217,1
43.6397,-79.44865,1,daves-hot-chicken-toronto,631.5610599999625,1
43.6397,-79.44865,3,brazil-bakery-and-pastry-toronto,1629.1493599334838,0
43.6397,-79.44865,3,arabesque-middle-eastern-foods-toronto,2059.13203537416,1
43.6397,-79.44865,2,food-and-liquor-toronto-2,545.7454368657386,0
43.6397,-79.44865,3,little-tibet-restaurant-toronto-2,851.6893689132116,0
43.6397,-79.44865,1,mother-india-toronto,1004.0494349602785,0
43.6397,-79.44865,3,miss-things-toronto,1363.6767427044635,0
43.6397,-79.44865,2,konia-toronto-2,1264.8634528646446,0
43.6397,-79.44865,3,aris-place-toronto,705.2229126612707,1
43.6397,-79.44865,3,shambhala-kitchen-toronto,1152.5097890298978,2
43.6397,-79.44865,2,lula-lounge-toronto-2,1584.4608347686803,0
43.6397,-79.44865,1,birria-catrina-toronto-3,390.3406172780843,1
43.6397,-79.44865,1,sukho-thai-toronto-5,1854.3044132546254,1
43.6397,-79.44865,1,the-local-toronto,1274.0735334568649,0
43.666233,-79.373327,3,zakkushi-on-carlton-toronto,377.6141817461069,2
43.666233,-79.373327,3,the-keg-steakhouse-bar-toronto-21,375.8632185411306,1
43.666233,-79.373327,2,kingyo-izakaya-toronto,427.9323216339895,2
43.666233,-79.373327,3,kintaro-izakaya-toronto-3,593.6880495168759,1
43.666233,-79.373327,2,katsuya-toronto-5,825.1016094713034,1
43.666233,-79.373327,2,mogouyan-hand-pulled-noodles-toronto,1475.5502651036088,0
43.666233,-79.373327,2,storm-crow-manor-toronto-3,671.3641701633172,1
43.666233,-79.373327,1,barberians-steak-house-toronto,1193.5769762427412,1
43.666233,-79.373327,3,si-lom-thai-bistro-toronto,619.4519811307546,1
43.666233,-79.373327,1,the-blake-house-toronto,363.746241179454,0
43.666233,-79.373327,2,george-restaurant-toronto-3,1432.2771522469716,1
43.666233,-79.373327,2,adega-restaurante-toronto,1263.57656180331,0
43.666233,-79.373327,2,kinka-izakaya-original-toronto-4,780.8876745121675,1
43.666233,-79.373327,3,tinuno-toronto,558.851967914122,1
43.666233,-79.373327,3,hair-of-the-dog-toronto,622.5345964380533,1
43.666233,-79.373327,2,the-queen-and-beaver-public-house-toronto,1269.275424752621,1
43.666233,-79.373327,3,the-carbon-bar-toronto,1459.7458962200142,1
43.666233,-79.373327,3,planta-yorkville-toronto-10,1370.5873088616963,1
43.666233,-79.373327,2,sansotei-ramen-toronto-2,1633.7046011546063,1
43.666233,-79.373327,2,the-house-on-parliament-toronto,524.0902950263342,0
43.666233,-79.373327,3,butter-chicken-factory-toronto,339.94627385801925,1
43.666233,-79.373327,2,momo-ghar-toronto,336.6689943113839,1
43.666233,-79.373327,1,dzo-viet-eatery-toronto,1980.9906632747507,1
43.666233,-79.373327,1,mabu-generation-toronto,933.8550807307902,0
43.666233,-79.373327,3,maison-selby-toronto,619.15261614632,1
43.666233,-79.373327,1,lao-lao-bar-toronto,994.8375733063699,1
43.666233,-79.373327,2,manpuku-japanese-eatery-toronto,1985.8546222492182,1
43.666233,-79.373327,2,hokkaido-ramen-santouka-toronto-2,1152.0613728854119,1
43.666233,-79.373327,3,mr-jerk-toronto,110.92819554443334,0
43.666233,-79.373327,3,blaze-pizza-toronto-7,1181.7672436504313,1
43.666233,-79.373327,2,haidilao-hot-pot-toronto-6,1392.1962893025304,1
43.666233,-79.373327,2,banh-mi-boys-toronto-2,1179.0358464477904,1
43.666233,-79.373327,3,l-avenue-toronto-2,364.4892392417442,1
43.666233,-79.373327,2,famelia-toronto,401.75063936765804,1
43.666233,-79.373327,1,stout-irish-pub-toronto,428.2972896558117,1
43.666233,-79.373327,2,kinton-ramen-church-toronto-4,786.7656879919078,1
43.666233,-79.373327,3,saigon-pai-toronto-4,542.6950161221703,1
43.666233,-79.373327,3,gurume-sushi-toronto-2,818.7176713411147,2
43.666233,-79.373327,2,mengrai-thai-toronto,1444.3096956919474,1
43.666233,-79.373327,2,gyubee-japanese-grill-dundas-toronto,1587.6251951768604,1
43.666233,-79.373327,2,salt-and-tobacco-toronto-2,416.5760859530349,1
43.666233,-79.373327,2,torch-pressed-sushi-toronto-2,604.0221149750214,1
43.666233,-79.373327,1,el-nahual-tacos-toronto-8,339.70095012481886,1
43.666233,-79.373327,3,mineral-toronto,1814.2824889147173,0
43.666233,-79.373327,2,daldongnae-korean-bbq-dundas-square-toronto-5,1107.8948501892198,1
43.666233,-79.373327,1,red-cranberries-restaurant-toronto,371.98284823837025,0
43.666233,-79.373327,1,ryus-noodle-bar-toronto-7,1669.5681544540423,1
43.666233,-79.373327,3,eggspectation-bay-street-toronto,1559.502817262182,2
43.666233,-79.373327,3,donatello-restaurant-toronto,1274.9419476350722,1
43.666233,-79.373327,3,congee-queen-toronto-7,1123.7820473381719,1
43.672152,-79.39018,3,planta-yorkville-toronto-10,223.36528314062056,1
43.672152,-79.39018,1,sassafraz-toronto,218.4337037171171,1
43.672152,-79.39018,3,trattoria-nervosa-toronto,144.85739034617612,1
43.672152,-79.39018,3,café-boulud-toronto,104.37934830035739,1
43.672152,-79.39018,2,the-oxley-toronto,291.8487968702559,0
43.672152,-79.39018,1,dynasty-chinese-cuisine-toronto,136.2365787380264,1
43.672152,-79.39018,3,eataly-yorkville-toronto,313.76581375995187,0
43.672152,-79.39018,2,dimmi-bar-and-trattoria-toronto,305.55185325501793,0
43.672152,-79.39018,2,kiro-sushi-toronto,220.64142484463457,1
43.672152,-79.39018,3,portici-toronto,145.2493599383523,1
43.672152,-79.39018,2,scaramouche-restaurant-pasta-bar-and-grill-toronto,1299.834181551115,0
43.672152,-79.39018,3,lee-chen-bistro-toronto,222.04437033242556,0
43.672152,-79.39018,2,utsav-toronto,137.10780153849558,1
43.672152,-79.39018,2,yasu-toronto-8,1481.3612176108281,1
43.672152,-79.39018,2,rasa-toronto,1522.1976957102445,1
43.672152,-79.39018,3,holts-café-toronto-4,253.739266865494,0
43.672152,-79.39018,1,one-restaurant-toronto,288.15166193275905,1
43.672152,-79.39018,1,josos-toronto,571.7765266321729,1
43.672152,-79.39018,1,osteria-giulia-toronto,580.179902053154,1
43.672152,-79.39018,2,yamato-japanese-restaurant-toronto,178.95525774925943,1
43.672152,-79.39018,2,hemingways-restaurant-toronto,311.60481419085147,0
43.672152,-79.39018,2,aburi-hana-toronto,226.24921608812645,1
43.672152,-79.39018,2,koko-share-bar-toronto,169.53630216817172,1
43.672152,-79.39018,1,blu-ristorante-toronto-5,474.5021625974351,1
43.672152,-79.39018,3,ap-restaurants-toronto-2,313.76581375995187,1
43.672152,-79.39018,1,sofia-toronto,209.00670852232068,1
43.672152,-79.39018,2,gyubee-japanese-grill-bloor-toronto,1009.0466036625935,1
43.672152,-79.39018,2,katsuya-toronto-5,1632.553926417521,1
43.672152,-79.39018,3,stk-steakhouse-toronto-3,380.52746734955105,1
43.672152,-79.39018,3,kasa-moto-toronto,270.7932323429786,0
43.672152,-79.39018,2,buca-yorkville-toronto,65.50222446188201,1
43.672152,-79.39018,1,paramount-fine-foods-toronto-4,173.2896003727977,1
43.672152,-79.39018,1,ristorante-sotto-sotto-toronto,539.2653452951931,1
43.672152,-79.39018,2,storm-crow-manor-toronto-3,912.3653145107556,1
43.672152,-79.39018,3,cibo-wine-bar-toronto-12,332.52621008067484,1
43.672152,-79.39018,1,miznon-toronto,146.22460965160488,1
43.672152,-79.39018,3,156-cumberland-toronto,342.90743007247926,0
43.672152,-79.39018,2,mogouyan-hand-pulled-noodles-toronto-2,413.55805081237537,0
43.672152,-79.39018,3,kintaro-izakaya-toronto-3,1199.2595089707065,1
43.672152,-79.39018,1,lao-lao-bar-toronto,797.8307165842074,1
43.672152,-79.39018,2,bar-reyna-toronto,352.065188466292,1
43.672152,-79.39018,3,happy-burger-toronto-2,295.2713699964241,1
43.672152,-79.39018,3,caroles-cheesecake-cafe-toronto,231.7437522417585,1
43.672152,-79.39018,3,the-keg-steakhouse-bar-toronto-21,1149.4056421788378,1
43.672152,-79.39018,2,playa-cabana-toronto,980.9712261935501,1
43.672152,-79.39018,1,d-bar-toronto-2,56.63024176673317,0
43.672152,-79.39018,3,pi-co-toronto,222.02448427332686,1
43.672152,-79.39018,1,alobar-yorkville-toronto,367.9406295186121,0
43.672152,-79.39018,3,tinuno-toronto,1237.5656374517382,1
43.672152,-79.39018,1,mabu-generation-toronto,894.8867974980625,0
43.690237,-79.350119,2,mezes-toronto,1345.1965796958686,1
43.690237,-79.350119,2,momo-hut-and-gardens-toronto-2,1436.4937954503157,1
43.690237,-79.350119,2,pizzeria-libretto-danforth-toronto,1313.9588255101328,1
43.690237,-79.350119,2,the-greek-grill-toronto,370.72936794159295,1
43.690237,-79.350119,3,pantheon-restaurant-toronto,1426.690718336118,2
43.690237,-79.350119,1,souv-like-toronto,1254.973917765109,0
43.690237,-79.350119,1,herby-restaurant-toronto,1432.3302737920883,1
43.690237,-79.350119,1,simones-caribbean-restaurant-toronto,1302.7437133788835,1
43.690237,-79.350119,1,ryus-noodle-bar-toronto-7,1625.6294749331225,1
43.690237,-79.350119,2,athens-restaurant-toronto,1360.7296033198736,1
43.690237,-79.350119,1,pho-challenge-toronto,221.82737954913048,0
43.690237,-79.350119,1,papyrus-toronto-4,1476.9154093501425,0
43.690237,-79.350119,1,sakawa-coffee-and-japanese-restaurant-toronto,1436.0386087708405,0
43.690237,-79.350119,1,lalibela-cuisine-toronto,1752.9156393820272,1
43.690237,-79.350119,2,cafe-serano-toronto,104.51664807055647,1
43.690237,-79.350119,2,messini-authentic-gyros-toronto,1395.4966235028935,1
43.690237,-79.350119,1,soulas-modern-greek-cuisine-toronto,1336.6060739570212,0
43.690237,-79.350119,1,sher-e-punjab-toronto,1474.3299626885787,1
43.690237,-79.350119,2,shawarma-frenzy-east-york,286.3172054397313,0
43.690237,-79.350119,2,athens-pastries-toronto-2,1372.1775001631602,1
43.690237,-79.350119,1,chiang-mai-thai-kitchen-toronto,1472.21375909276,0
43.690237,-79.350119,1,brothers-pizza-and-wings-toronto,296.257438661428,0
43.690237,-79.350119,1,the-only-cafe-toronto,1466.7033549150226,1
43.690237,-79.350119,1,danforth-pizza-house-toronto,1425.783900993024,0
43.690237,-79.350119,2,abyssinia-ethiopian-restaurant-toronto,1402.1627611217632,1
43.690237,-79.350119,1,galata-restaurant-toronto,1444.7433867280258,1
43.690237,-79.350119,1,la-grotta-pizzeria-east-york,428.0631743745163,1
43.690237,-79.350119,1,nakayoshi-izakaya-toronto,1376.2531599462852,1
43.690237,-79.350119,3,the-auld-spot-pub-toronto,1471.3692935118017,1
43.690237,-79.350119,3,masa-buka-east-york,453.8542026778919,1
43.690237,-79.350119,3,el-venezolano-toronto,1356.8835032512702,1
43.690237,-79.350119,2,il-fornello-danforth-toronto,1303.3050442697804,0
43.690237,-79.350119,3,menali-restaurant-toronto,1378.5273220403599,1
43.690237,-79.350119,1,the-donlands-diner-east-york-2,759.1561737462389,1
43.690237,-79.350119,1,7-numbers-danforth-toronto,1505.317030487664,1
43.690237,-79.350119,3,boukan-toronto,1334.686841085275,0
43.690237,-79.350119,3,black-pot-restaurant-and-lounge-toronto,1350.4317193602215,0
43.690237,-79.350119,2,sugarkane-toronto,1354.3998695308717,0
43.690237,-79.350119,1,pape-village-toronto,424.53790007343116,0
43.690237,-79.350119,2,sinaloa-factory-toronto,1348.2560373389763,1
43.690237,-79.350119,2,astoria-shish-kebob-house-toronto,1395.0542098232836,0
43.690237,-79.350119,1,ramen-buta-nibo-toronto,1351.5118649523974,0
43.690237,-79.350119,1,kalyvia-toronto-3,1371.8393086513904,1
43.690237,-79.350119,3,sarang-kitchen-toronto-4,1337.347430556742,1
43.690237,-79.350119,3,christinas-on-the-danforth-toronto,1329.3127695064031,0
43.690237,-79.350119,2,captain-john-donlands-fish-and-chips-toronto,713.568084785152,1
43.690237,-79.350119,1,georges-bbq-chicken-toronto,89.3112530123046,0
43.690237,-79.350119,2,square-boy-toronto,1445.4599596027856,0
43.690237,-79.350119,1,cafe-belong-toronto,1363.7118080921744,1
43.690237,-79.350119,3,cinnaholic-toronto,1489.8423518990799,1
43.671349,-79.29451,3,isabellas-mochi-donut-boutique-toronto-5,229.21061615194753,1
43.671349,-79.29451,2,yumei-sushi-toronto,49.40195380422686,1
43.671349,-79.29451,1,kyouka-ramen-toronto-8,533.8944475441215,1
43.671349,-79.29451,1,beacher-cafe-toronto,254.77163037380157,1
43.671349,-79.29451,1,castros-lounge-toronto,49.40195380422686,0
43.671349,-79.29451,1,thai-house-cuisine-toronto,145.38254659832614,1
43.671349,-79.29451,1,tiflisi-toronto,593.0169632575672,1
43.671349,-79.29451,1,souvlaki-hut-toronto-4,121.50436473835275,1
43.671349,-79.29451,3,breakwall-bbq-toronto,834.288539730037,0
43.671349,-79.29451,1,xola-mexican-food-toronto,531.6450947497431,1
43.671349,-79.29451,3,beach-hill-smokehouse-toronto,1495.702581626029,1
43.671349,-79.29451,2,bikkuri-japanese-restaurant-toronto,208.24474495184413,1
43.671349,-79.29451,3,gabbys-beaches-toronto,179.95583554458398,1
43.671349,-79.29451,3,mammas-pizza-toronto-3,33.516913005904605,1
43.671349,-79.29451,1,no-bull-burgers-toronto-2,1275.078434081669,1
43.671349,-79.29451,1,la-sala-restaurant-toronto,518.9295957105466,2
43.671349,-79.29451,3,fearless-meat-toronto,1066.4673084162118,1
43.671349,-79.29451,3,vivetha-bistro-toronto,1028.8566169928768,1
43.671349,-79.29451,1,limon-toronto,598.2374465588956,0
43.671349,-79.29451,2,the-beech-tree-toronto,1102.845260186782,1
43.671349,-79.29451,1,pizzaiolo-the-pizza-makers-pizza-toronto-9,34.888530743749975,1
43.671349,-79.29451,3,sauvignon-bistro-toronto-2,1062.513175108979,1
43.671349,-79.29451,2,outrigger-toronto,571.1209120891953,1
43.671349,-79.29451,1,pizza-depot-toronto-3,33.516913005904605,1
43.671349,-79.29451,3,mira-mira-toronto-3,609.8355901582697,1
43.671349,-79.29451,2,the-feathers-pub-toronto-2,1180.7362788974199,0
43.671349,-79.29451,2,garden-gate-restaurant-toronto-2,588.9307458562093,0
43.671349,-79.29451,3,pizzaiolo-the-pizza-makers-pizza-toronto-22,36.07348479282999,1
43.671349,-79.29451,3,frosted-flavors-toronto-2,398.22872875368626,0
43.671349,-79.29451,1,gull-and-firkin-toronto,691.104124765671,0
43.671349,-79.29451,3,the-porch-light-toronto,1221.7059281972813,1
43.671349,-79.29451,2,swiss-chalet-rotisserie-and-grill-toronto-2,131.22203174178097,1
43.671349,-79.29451,1,the-bulging-burger-toronto-2,902.5195049855967,0
43.671349,-79.29451,1,the-stone-lion-toronto,657.8631108264509,1
43.671349,-79.29451,2,the-green-dragon-toronto,1326.7626971668924,0
43.671349,-79.29451,3,blue-river-house-toronto-2,1684.1583799649723,1
43.671349,-79.29451,1,fat-bastard-burrito-toronto-7,421.7649893913467,1
43.671349,-79.29451,3,the-haven-low-carb-cafe-toronto,670.8186988116169,1
43.671349,-79.29451,2,subway-toronto-4,100.8890252570411,1
43.671349,-79.29451,3,nanas-creperie-toronto,824.6254025564526,2
43.671349,-79.29451,3,the-wolfe-tone-irish-pub-toronto,637.9690912660237,0
43.671349,-79.29451,2,delina-restaurant-toronto,909.5261103376885,0
43.671349,-79.29451,1,oyabong-sushi-toronto,553.8680394370534,0
43.671349,-79.29451,2,sunset-grill-toronto,424.8166259004801,0
43.671349,-79.29451,1,captain-jack-toronto,386.49522691177395,0
43.671349,-79.29451,3,6ix-pizzas-toronto-2,213.688007149505,1
43.671349,-79.29451,1,hero-certified-burgers-beaches-toronto,384.96320568017507,0
43.671349,-79.29451,1,big-boys-burrito-toronto,1391.6995364085906,0
